Metric,Season,Player,FG%,3P%,FT%,PTS_per_MIN,Overall_Shooting%,BLK_per_GP,STL_per_GP
Overall_Shooting%,2009 - 2010,Amar'e Stoudemire,0.556962,0.16666667,0.7705696,0.66821736,0.62670875,1.0121951,0.63414633
Overall_Shooting%,2017 - 2018,Montrezl Harrell,0.63503647,0.14285715,0.6261261,0.6465584,0.62805665,0.68421054,0.47368422
Overall_Shooting%,2017 - 2018,Cheick Diallo,0.57954544,0.0,0.75757575,0.43717727,0.6280992,0.40384614,0.21153846
Overall_Shooting%,2017 - 2018,JaVale McGee,0.6210046,0.0,0.7307692,0.5039012,0.62815887,0.8769231,0.32307693
Overall_Shooting%,2007 - 2008,Leon Powe,0.5724907,0.0,0.7098446,0.5498579,0.6285097,0.2857143,0.26785713
Overall_Shooting%,2007 - 2008,Josh Childress,0.5706806,0.36666667,0.80727273,0.3948815,0.62885463,0.56578946,0.93421054
Overall_Shooting%,2009 - 2010,Maybyner Nene,0.58716875,0.0,0.7043269,0.41196325,0.6290749,1.0,1.402439
Overall_Shooting%,2015 - 2016,Enes Kanter,0.5757997,0.47619048,0.7968128,0.6032429,0.629667,0.40243903,0.31707317
Overall_Shooting%,2001 - 2002,Jamaal Magloire,0.5507246,0.0,0.7297297,0.45125887,0.62967914,1.0487804,0.3292683
Overall_Shooting%,2004 - 2005,Yao Ming,0.5517949,0.0,0.7826962,0.59844774,0.62975544,2.0,0.425
Overall_Shooting%,2008 - 2009,Pau Gasol,0.56650716,0.5,0.78132117,0.5094522,0.6298789,1.0,0.6419753
Overall_Shooting%,2006 - 2007,Mikki Moore,0.6086956,0.0,0.68085104,0.37279016,0.63072777,0.75949365,0.5822785
Overall_Shooting%,2017 - 2018,Jarrett Allen,0.5894207,0.33333334,0.7755102,0.40729946,0.6314848,1.2222222,0.3888889
Overall_Shooting%,2012 - 2013,Jonas Valanciunas,0.5558583,0.0,0.78918916,0.37392008,0.6329114,1.2580645,0.27419356
Overall_Shooting%,2010 - 2011,Ryan Hollins,0.5981735,0.0,0.6809816,0.31567365,0.63350785,0.6,0.31428573
Overall_Shooting%,2014 - 2015,Aron Baynes,0.5657492,0.25,0.86538464,0.41076362,0.63448274,0.31428573,0.22857143
Overall_Shooting%,2019 - 2020,Dwight Howard,0.72924185,0.6,0.5140187,0.3959562,0.63508064,1.1449275,0.44927537
Overall_Shooting%,2014 - 2015,Jonas Valanciunas,0.5720859,0.0,0.7862319,0.45946848,0.6350915,1.1875,0.4125
Overall_Shooting%,2019 - 2020,JaVale McGee,0.6372549,0.5,0.64634144,0.39465535,0.6370558,1.382353,0.5294118
Overall_Shooting%,2019 - 2020,Hassan Whiteside,0.6210826,0.5714286,0.68619245,0.51785094,0.6371308,2.925373,0.3880597
Overall_Shooting%,2008 - 2009,Joel Przybilla,0.6245353,0.0,0.6627219,0.22950819,0.6378132,1.1829268,0.41463414
Overall_Shooting%,2016 - 2017,Lucas Nogueira,0.6602564,0.25,0.6567164,0.23247266,0.63829786,1.5614035,0.9122807
Overall_Shooting%,2019 - 2020,Jarrett Allen,0.64946234,0.0,0.6333333,0.4184665,0.6383266,1.3142858,0.5714286
Overall_Shooting%,2016 - 2017,Montrezl Harrell,0.65217394,0.14285715,0.6280992,0.49548703,0.6384778,0.7241379,0.3448276
Overall_Shooting%,2018 - 2019,Cheick Diallo,0.6199262,0.25,0.74626863,0.43211254,0.6403509,0.515625,0.453125
Overall_Shooting%,2013 - 2014,Mason Plumlee,0.6589404,0.0,0.62564105,0.40790713,0.642,0.78571427,0.7
Overall_Shooting%,2016 - 2017,Dewayne Dedmon,0.6216216,0.0,0.6989247,0.2910431,0.64204544,0.80263156,0.4868421
Overall_Shooting%,2008 - 2009,Maybyner Nene,0.60366714,0.2,0.72282606,0.44733906,0.64232904,1.3116883,1.2337662
Overall_Shooting%,2017 - 2018,Enes Kanter,0.59186536,0.0,0.84782606,0.54650784,0.6429366,0.52112675,0.5070422
Overall_Shooting%,2011 - 2012,Tiago Splitter,0.6180758,0.0,0.6906077,0.4898287,0.64312977,0.7966102,0.3559322
Overall_Shooting%,2008 - 2009,Yao Ming,0.54844964,1.0,0.8659091,0.58478177,0.64358455,1.9480519,0.38961038
Overall_Shooting%,2018 - 2019,Clint Capela,0.647541,0.0,0.6360153,0.4953753,0.6445116,1.5223881,0.6567164
Overall_Shooting%,2017 - 2018,Jakob Poeltl,0.6588542,0.5,0.5940594,0.37216935,0.6447639,1.2195122,0.47560975
Overall_Shooting%,2017 - 2018,Rudy Gobert,0.6216216,0.0,0.6822742,0.41627663,0.6460296,2.3035715,0.78571427
Overall_Shooting%,2008 - 2009,Erick Dampier,0.65,0.0,0.63829786,0.2472767,0.64608073,1.1875,0.3
Overall_Shooting%,2008 - 2009,Solomon Jones,0.6036036,0.5,0.7162162,0.278436,0.64705884,0.53968257,0.11111111
Overall_Shooting%,2006 - 2007,Amar'e Stoudemire,0.57535547,0.0,0.7811966,0.6214206,0.6475959,1.3414634,0.9512195
Overall_Shooting%,2018 - 2019,Richaun Holmes,0.6082192,0.0,0.73142856,0.48323056,0.6481481,1.1285714,0.6
Overall_Shooting%,2008 - 2009,Carl Landry,0.57416266,0.33333334,0.8134715,0.4349901,0.64820844,0.44927537,0.3768116
Overall_Shooting%,2010 - 2011,Maybyner Nene,0.6146789,0.2,0.71144277,0.47625282,0.64938736,0.97333336,1.12
Overall_Shooting%,2019 - 2020,Ivica Zubac,0.61139894,0.0,0.74698794,0.4494382,0.6498195,0.9166667,0.22222222
Overall_Shooting%,2014 - 2015,Brandan Wright,0.6418733,0.0,0.6964286,0.375535,0.6506276,1.2533333,0.6666667
Overall_Shooting%,2018 - 2019,Boban Marjanovic,0.61538464,0.4,0.7480916,0.61995006,0.65336657,0.46551725,0.27586207
Overall_Shooting%,2018 - 2019,Rudy Gobert,0.66853935,0.0,0.6360153,0.4983118,0.6547812,2.308642,0.8148148
Overall_Shooting%,2019 - 2020,Jaxson Hayes,0.66923076,0.25,0.64736843,0.43715847,0.6563877,0.859375,0.40625
Overall_Shooting%,2016 - 2017,Rudy Gobert,0.6608,0.0,0.6533613,0.4143888,0.6569873,2.6419754,0.60493827
Overall_Shooting%,2013 - 2014,Chris Andersen,0.64363635,0.25,0.71005917,0.34169054,0.65789473,1.3472222,0.44444445
Overall_Shooting%,2012 - 2013,Tyson Chandler,0.6375,0.0,0.6937984,0.31846544,0.65957445,1.1363636,0.6363636
Overall_Shooting%,2007 - 2008,Amar'e Stoudemire,0.5895954,0.16129032,0.804631,0.7430514,0.6595965,2.063291,0.8101266
Overall_Shooting%,2018 - 2019,Mitchell Robinson,0.6941581,0.0,0.6,0.35674882,0.6643193,2.439394,0.7878788
Overall_Shooting%,2018 - 2019,DeAndre Jordan,0.6412556,0.0,0.70454544,0.37024373,0.6647887,1.057971,0.6086956
Overall_Shooting%,2019 - 2020,Rudy Gobert,0.69299823,0.0,0.6302729,0.4398148,0.6666667,1.9852941,0.75
Overall_Shooting%,2019 - 2020,Tony Bradley,0.6666667,1.0,0.65217394,0.42973462,0.6680672,0.5689655,0.2413793
Overall_Shooting%,2019 - 2020,DeAndre Jordan,0.66550523,0.0,0.6803279,0.37676227,0.66992664,0.9285714,0.32142857
Overall_Shooting%,2011 - 2012,Tyson Chandler,0.67887324,0.0,0.6888889,0.33923805,0.68154764,1.4354838,0.9032258
Overall_Shooting%,2019 - 2020,Damian Jones,0.6797753,0.22222222,0.7380952,0.3449831,0.6826568,0.72727275,0.47272727
Overall_Shooting%,2014 - 2015,Tyson Chandler,0.6659091,0.0,0.71984434,0.33729985,0.68579626,1.2133334,0.56
Overall_Shooting%,2010 - 2011,Tyson Chandler,0.65356266,0.0,0.73220336,0.36337137,0.6866097,1.081081,0.4864865
Overall_Shooting%,2019 - 2020,Mitchell Robinson,0.7419355,0.0,0.5675676,0.41769913,0.68916154,1.9508197,0.852459
Overall_Shooting%,2018 - 2019,Damian Jones,0.7162162,0.0,0.6486486,0.3173828,0.6936937,1.0416666,0.5
Overall_Shooting%,2019 - 2020,Nerlens Noel,0.68401486,0.33333334,0.754717,0.39840284,0.7010582,1.4918033,0.9672131
Overall_Shooting%,2004 - 2005,Danny Fortson,0.5221239,0.0,0.87984496,0.44263864,0.7128099,0.11290322,0.24193548
BLK_per_GP,2016 - 2017,Hassan Whiteside,0.5570401,0.0,0.62849164,0.5208292,0.5762585,2.090909,0.72727275
BLK_per_GP,2002 - 2003,Shawn Bradley,0.536,0.0,0.8011364,0.3136915,0.6195652,2.0987654,0.80246913
BLK_per_GP,2005 - 2006,Eddie Griffin,0.35135135,0.19512194,0.5945946,0.23519036,0.36121672,2.1142857,0.18571429
BLK_per_GP,2004 - 2005,Zydrunas Ilgauskas,0.4678243,0.2857143,0.79920477,0.5047801,0.578912,2.1153846,0.67948717
BLK_per_GP,1999 - 2000,Greg Ostertag,0.46441948,0.0,0.6363636,0.22851805,0.53406596,2.1234567,0.24691358
BLK_per_GP,2016 - 2017,Myles Turner,0.5103448,0.3448276,0.8085809,0.46162927,0.5655547,2.1234567,0.91358024
BLK_per_GP,2008 - 2009,Ronny Turiaf,0.5081967,0.0,0.7903226,0.277188,0.5760649,2.1265824,0.43037975
BLK_per_GP,2019 - 2020,Myles Turner,0.45655876,0.344,0.75147927,0.41020867,0.4781312,2.1290324,0.7419355
BLK_per_GP,2009 - 2010,Josh Smith,0.5045045,0.0,0.6184834,0.44208327,0.53571427,2.1358025,1.6049383
BLK_per_GP,2012 - 2013,Joakim Noah,0.48095238,0.0,0.7510548,0.32313907,0.5516055,2.1363637,1.1818181
BLK_per_GP,2004 - 2005,Joel Przybilla,0.5975976,0.0,0.51724136,0.26250672,0.5700197,2.1447368,0.31578946
BLK_per_GP,2007 - 2008,Dwight Howard,0.59856266,0.0,0.5897436,0.5489345,0.5930667,2.1463416,0.902439
BLK_per_GP,2011 - 2012,JaVale McGee,0.55615944,0.0,0.46107784,0.45022154,0.5340751,2.1639345,0.57377046
BLK_per_GP,2003 - 2004,Kevin Garnett,0.49906892,0.25581396,0.79139787,0.61497986,0.5582822,2.1707318,1.4634147
BLK_per_GP,2002 - 2003,Andrei Kirilenko,0.4906542,0.32456142,0.8,0.4351559,0.57548845,2.1875,1.475
BLK_per_GP,2005 - 2006,Ben Wallace,0.5096774,0.0,0.41554055,0.2065744,0.47058824,2.207317,1.7804878
BLK_per_GP,2018 - 2019,Brook Lopez,0.45165396,0.36523438,0.84210527,0.43459535,0.45702305,2.2098765,0.6296296
BLK_per_GP,1999 - 2000,Raef LaFrentz,0.44596133,0.32786885,0.6864407,0.4131417,0.47303542,2.2222223,0.5185185
BLK_per_GP,2016 - 2017,Anthony Davis,0.5045872,0.29850745,0.80216384,0.7751967,0.5760728,2.2266667,1.2533333
BLK_per_GP,1999 - 2000,Tim Duncan,0.490242,0.09090909,0.76119405,0.5968696,0.57414246,2.2297297,0.8918919
BLK_per_GP,2014 - 2015,DeAndre Jordan,0.70973784,0.25,0.3970276,0.335461,0.5619425,2.2317073,0.9878049
BLK_per_GP,2006 - 2007,Elton Brand,0.5326177,1.0,0.7613883,0.53354996,0.59593546,2.2375,0.9625
BLK_per_GP,2013 - 2014,Roy Hibbert,0.43899205,0.4,0.7695167,0.3615758,0.5252918,2.2469137,0.3580247
BLK_per_GP,1999 - 2000,David Robinson,0.5121242,0.0,0.72602737,0.55807585,0.5822539,2.2875,1.2125
BLK_per_GP,2001 - 2002,Erick Dampier,0.43541667,0.0,0.6445498,0.31839082,0.4992764,2.2876713,0.23287672
BLK_per_GP,2015 - 2016,DeAndre Jordan,0.7027559,0.0,0.42972535,0.37727132,0.552305,2.2987013,0.66233766
BLK_per_GP,2017 - 2018,Rudy Gobert,0.6216216,0.0,0.6822742,0.41627663,0.6460296,2.3035715,0.78571427
BLK_per_GP,2003 - 2004,Samuel Dalembert,0.54108214,0.0,0.6436782,0.29649842,0.5667656,2.304878,0.5365854
BLK_per_GP,2014 - 2015,Rudy Gobert,0.60421544,0.0,0.62271065,0.31782803,0.6096866,2.304878,0.7804878
BLK_per_GP,2001 - 2002,Jermaine O'Neal,0.4792586,0.071428575,0.68765134,0.5060908,0.5307692,2.3055556,0.625
BLK_per_GP,2019 - 2020,Anthony Davis,0.5027372,0.33027524,0.8457143,0.7591255,0.58020663,2.3064516,1.467742
BLK_per_GP,2018 - 2019,Rudy Gobert,0.66853935,0.0,0.6360153,0.4983118,0.6547812,2.308642,0.8148148
BLK_per_GP,2002 - 2003,Jermaine O'Neal,0.48412699,0.33333334,0.73137254,0.55885434,0.5527638,2.3116884,0.85714287
BLK_per_GP,2006 - 2007,Alonzo Mourning,0.56,0.0,0.60064936,0.42056373,0.5770805,2.3116884,0.16883117
BLK_per_GP,2000 - 2001,Ben Wallace,0.48974943,0.25,0.33613446,0.18514493,0.43465492,2.325,1.3375
BLK_per_GP,2000 - 2001,Tim Duncan,0.49928877,0.25925925,0.6178248,0.57340896,0.53365153,2.3414633,0.85365856
BLK_per_GP,2007 - 2008,Samuel Dalembert,0.5128593,0.0,0.7072243,0.31714568,0.5675676,2.3414633,0.4878049
BLK_per_GP,2004 - 2005,Shaquille O'Neal,0.6009132,0.0,0.4614379,0.6697432,0.5435484,2.3424656,0.49315068
BLK_per_GP,2002 - 2003,Shaquille O'Neal,0.5739059,0.0,0.62206894,0.72623277,0.59194213,2.3731344,0.5671642
BLK_per_GP,2001 - 2002,Dikembe Mutombo,0.50078005,0.0,0.76373625,0.31647748,0.5960199,2.375,0.3625
BLK_per_GP,2006 - 2007,Tim Duncan,0.5464191,0.11111111,0.6373239,0.5867029,0.57435596,2.375,0.825
BLK_per_GP,2004 - 2005,Ben Wallace,0.453149,0.11111111,0.4276316,0.26993635,0.44190872,2.3783784,1.4324324
BLK_per_GP,2010 - 2011,Dwight Howard,0.5929119,0.0,0.5960699,0.60785717,0.5922725,2.3846154,1.3717948
BLK_per_GP,2019 - 2020,Brook Lopez,0.4351714,0.31384614,0.8355263,0.44744083,0.45383275,2.3970587,0.6764706
BLK_per_GP,2018 - 2019,Anthony Davis,0.5165692,0.33103448,0.79445726,0.78486484,0.57481295,2.4107144,1.5714285
BLK_per_GP,2010 - 2011,Serge Ibaka,0.54294974,0.0,0.75,0.3646703,0.58977556,2.4146342,0.37804878
BLK_per_GP,2018 - 2019,Mitchell Robinson,0.6941581,0.0,0.6,0.35674882,0.6643193,2.439394,0.7878788
BLK_per_GP,2010 - 2011,JaVale McGee,0.54966885,0.0,0.5826087,0.36396807,0.5567503,2.443038,0.51898736
BLK_per_GP,2012 - 2013,Dwight Howard,0.5781058,0.16666667,0.4923717,0.4761555,0.53636366,2.4473684,1.1052631
BLK_per_GP,2000 - 2001,David Robinson,0.48602673,0.0,0.7468085,0.48544917,0.58037096,2.4625,1.0
BLK_per_GP,2008 - 2009,Chris Andersen,0.5479452,0.2,0.71823204,0.30967388,0.6045549,2.4647887,0.57746476
BLK_per_GP,1999 - 2000,Shawn Bradley,0.47927928,0.2,0.76510066,0.34034717,0.5373766,2.4675324,0.9220779
BLK_per_GP,2001 - 2002,Tim Duncan,0.50797874,0.1,0.79885876,0.6275158,0.5981941,2.4756098,0.74390244
BLK_per_GP,2013 - 2014,DeAndre Jordan,0.67572814,0.0,0.42780748,0.29821628,0.5714286,2.4756098,0.9756098
BLK_per_GP,2003 - 2004,Shaquille O'Neal,0.5843882,0.0,0.48964497,0.58400977,0.5449507,2.477612,0.5074627
BLK_per_GP,2001 - 2002,Alonzo Mourning,0.51616627,0.33333334,0.6566125,0.47983706,0.5623077,2.48,0.36
BLK_per_GP,2003 - 2004,Zydrunas Ilgauskas,0.48290154,0.2857143,0.7463054,0.4871997,0.55950654,2.4814816,0.4814815
BLK_per_GP,2002 - 2003,Adonal Foyle,0.5362319,0.0,0.6730769,0.24622272,0.56666666,2.5,0.4878049
BLK_per_GP,2005 - 2006,Elton Brand,0.52682924,0.33333334,0.7746479,0.6302643,0.59670985,2.544304,1.0253165
BLK_per_GP,2003 - 2004,Jermaine O'Neal,0.4342857,0.11111111,0.75652176,0.56169295,0.5101172,2.5512822,0.75641024
BLK_per_GP,2017 - 2018,Anthony Davis,0.53351575,0.33950618,0.8277592,0.77363056,0.59855986,2.5733333,1.5333333
BLK_per_GP,2003 - 2004,Marcus Camby,0.47723132,0.0,0.7205882,0.28769657,0.52401745,2.5972223,1.1944444
BLK_per_GP,2005 - 2006,Josh Smith,0.4250646,0.3090909,0.7191781,0.35246766,0.4872449,2.6,0.8
BLK_per_GP,2012 - 2013,Roy Hibbert,0.44819558,0.25,0.7410714,0.41299364,0.5078197,2.607595,0.49367088
BLK_per_GP,2004 - 2005,Tim Duncan,0.49616122,0.33333334,0.6703297,0.6091693,0.54780877,2.6363637,0.6818182
BLK_per_GP,2000 - 2001,Raef LaFrentz,0.47660097,0.36690646,0.6984733,0.41025642,0.51195383,2.6410255,0.47435898
BLK_per_GP,2016 - 2017,Rudy Gobert,0.6608,0.0,0.6533613,0.4143888,0.6569873,2.6419754,0.60493827
BLK_per_GP,2012 - 2013,Tim Duncan,0.5020492,0.2857143,0.81666666,0.5904432,0.57443494,2.652174,0.7246377
BLK_per_GP,2005 - 2006,Alonzo Mourning,0.5968254,0.0,0.59375,0.39072695,0.59444445,2.6615384,0.2
BLK_per_GP,2003 - 2004,Tim Duncan,0.5012701,0.16666667,0.5986394,0.6091089,0.53116226,2.6811595,0.89855075
BLK_per_GP,2018 - 2019,Myles Turner,0.4871795,0.3877551,0.7363184,0.46436998,0.51316905,2.6891892,0.8108108
BLK_per_GP,2013 - 2014,Serge Ibaka,0.53578734,0.38333333,0.7839196,0.46025732,0.56831044,2.7037036,0.4814815
BLK_per_GP,2000 - 2001,Dikembe Mutombo,0.48381296,0.0,0.7250859,0.28907758,0.566706,2.7066667,0.38666666
BLK_per_GP,2001 - 2002,Raef LaFrentz,0.4576087,0.3880597,0.69536424,0.42810592,0.47050038,2.7307692,0.7051282
BLK_per_GP,2003 - 2004,Andrei Kirilenko,0.44253492,0.33830845,0.7903226,0.44352332,0.53562653,2.7564104,1.9230769
BLK_per_GP,2000 - 2001,Shaquille O'Neal,0.57172996,0.0,0.5133745,0.7267442,0.5475793,2.7567568,0.6351351
BLK_per_GP,2000 - 2001,Shawn Bradley,0.4899329,0.16666667,0.78651685,0.2893553,0.57052296,2.7804878,0.4390244
BLK_per_GP,2009 - 2010,Dwight Howard,0.6115108,0.0,0.5919118,0.5287041,0.5992758,2.7804878,0.91463417
BLK_per_GP,2007 - 2008,Josh Smith,0.4571933,0.25252524,0.7100213,0.4851733,0.51499116,2.8024693,1.5185186
BLK_per_GP,2000 - 2001,Jermaine O'Neal,0.4654378,0.0,0.6005155,0.39416888,0.5051546,2.8148148,0.60493827
BLK_per_GP,2012 - 2013,Larry Sanders,0.5057851,0.0,0.61764705,0.3592258,0.52489907,2.830986,0.74647886
BLK_per_GP,2006 - 2007,Josh Smith,0.4390735,0.25,0.69250643,0.4449985,0.4843342,2.875,1.4027778
BLK_per_GP,2008 - 2009,Dwight Howard,0.57201225,0.0,0.59363955,0.5756212,0.5814208,2.9240506,0.9746835
BLK_per_GP,2019 - 2020,Hassan Whiteside,0.6210826,0.5714286,0.68619245,0.51785094,0.6371308,2.925373,0.3880597
BLK_per_GP,2002 - 2003,Tim Duncan,0.51293105,0.27272728,0.7097792,0.5924528,0.57128906,2.925926,0.67901236
BLK_per_GP,2014 - 2015,Anthony Davis,0.5354462,0.083333336,0.80477226,0.6746242,0.6064593,2.9411764,1.4705882
BLK_per_GP,2004 - 2005,Marcus Camby,0.465,0.0,0.72254336,0.33895782,0.51994854,2.969697,0.92424244
BLK_per_GP,2012 - 2013,Serge Ibaka,0.5732648,0.3508772,0.7486911,0.42432532,0.59356725,3.025,0.35
BLK_per_GP,1999 - 2000,Shaquille O'Neal,0.57417417,0.0,0.52427185,0.7410686,0.55742973,3.0253165,0.4556962
BLK_per_GP,2003 - 2004,Ben Wallace,0.421123,0.125,0.48965517,0.25352573,0.43785852,3.0370371,1.7654321
BLK_per_GP,2002 - 2003,Ben Wallace,0.4805492,0.16666667,0.44973546,0.17618385,0.46835443,3.1506848,1.4246576
BLK_per_GP,2002 - 2003,Theo Ratliff,0.46386555,0.0,0.7196262,0.28038126,0.53152037,3.2345679,0.69135803
BLK_per_GP,1999 - 2000,Dikembe Mutombo,0.5619546,0.0,0.7078385,0.31568363,0.62374246,3.2804878,0.3292683
BLK_per_GP,2006 - 2007,Marcus Camby,0.4734446,0.0,0.7285068,0.33137745,0.53628117,3.3,1.2428571
BLK_per_GP,2001 - 2002,Ben Wallace,0.53125,0.0,0.42307693,0.20849024,0.49372384,3.4625,1.725
BLK_per_GP,2007 - 2008,Marcus Camby,0.4503937,0.3,0.7079208,0.26144028,0.5075846,3.607595,1.0759493
BLK_per_GP,2003 - 2004,Theo Ratliff,0.4845173,0.0,0.6451613,0.25225225,0.53002614,3.6117647,0.63529414
BLK_per_GP,2011 - 2012,Serge Ibaka,0.5346939,0.33333334,0.66101694,0.3365331,0.5581015,3.6515152,0.5
BLK_per_GP,2015 - 2016,Hassan Whiteside,0.60557187,0.0,0.65045595,0.4893427,0.62017804,3.6849315,0.60273975
BLK_per_GP,1999 - 2000,Alonzo Mourning,0.5506757,0.0,0.7113402,0.625182,0.6022599,3.721519,0.5063291
STL_per_GP,2010 - 2011,Russell Westbrook,0.44172662,0.33009708,0.8415214,0.62969726,0.55508476,0.36585367,1.8902439
STL_per_GP,2006 - 2007,Allen Iverson,0.4424981,0.3147208,0.795082,0.6189114,0.53207546,0.2,1.8923076
STL_per_GP,2018 - 2019,Jimmy Butler,0.46238938,0.34715027,0.8547945,0.55606407,0.54514366,0.6,1.8923076
STL_per_GP,2013 - 2014,Jimmy Butler,0.3968254,0.28333333,0.7692308,0.3389307,0.47442958,0.53731346,1.8955224
STL_per_GP,2016 - 2017,Robert Covington,0.3989071,0.33252427,0.8218391,0.40781647,0.4339909,1.0298507,1.8955224
STL_per_GP,2001 - 2002,Karl Malone,0.45389563,0.36,0.7965571,0.5881579,0.5588948,0.7375,1.9
STL_per_GP,2009 - 2010,Stephen Curry,0.46194226,0.4368421,0.885,0.48304674,0.50551367,0.2375,1.9
STL_per_GP,2014 - 2015,James Harden,0.44013605,0.37477478,0.86771846,0.74376005,0.5510706,0.7407407,1.9012346
STL_per_GP,2014 - 2015,Chris Paul,0.4854701,0.3982808,0.9003115,0.5473699,0.54130435,0.18292683,1.902439
STL_per_GP,2019 - 2020,Andre Drummond,0.53316325,0.14285715,0.57482994,0.53769165,0.53189576,1.6315789,1.9122807
STL_per_GP,2013 - 2014,Russell Westbrook,0.437421,0.317757,0.8259386,0.70978254,0.5053929,0.1521739,1.9130435
STL_per_GP,2001 - 2002,Darrell Armstrong,0.41958886,0.34924623,0.88780487,0.37179488,0.46713287,0.17073171,1.9146341
STL_per_GP,2003 - 2004,Andrei Kirilenko,0.44253492,0.33830845,0.7903226,0.44352332,0.53562653,2.7564104,1.9230769
STL_per_GP,2005 - 2006,Allen Iverson,0.44731066,0.32286996,0.814234,0.76590943,0.5434934,0.1388889,1.9444444
STL_per_GP,2018 - 2019,Russell Westbrook,0.42769858,0.2895377,0.6563193,0.636979,0.44753748,0.4520548,1.9452055
STL_per_GP,2005 - 2006,Dwyane Wade,0.49469215,0.17105263,0.78331256,0.7052235,0.58507854,0.7733333,1.9466667
STL_per_GP,2006 - 2007,Shawn Marion,0.52380955,0.31746033,0.8104839,0.4660665,0.53596437,1.525,1.95
STL_per_GP,2016 - 2017,Chris Paul,0.47643313,0.410596,0.8923077,0.5747605,0.54194504,0.13114753,1.9508197
STL_per_GP,2007 - 2008,Allen Iverson,0.45758355,0.34545454,0.8092848,0.6320463,0.5525114,0.14634146,1.9512196
STL_per_GP,2008 - 2009,Mario Chalmers,0.41993958,0.36655948,0.7668394,0.31151223,0.46312177,0.09756097,1.9512196
STL_per_GP,2012 - 2013,Kemba Walker,0.42282957,0.32228917,0.7978437,0.5089726,0.47714433,0.37804878,1.9512196
STL_per_GP,2015 - 2016,Rajon Rondo,0.4539642,0.3647059,0.58,0.33862892,0.45735028,0.1388889,1.9583334
STL_per_GP,2018 - 2019,Chris Paul,0.41944444,0.35774648,0.86206895,0.48793623,0.47261345,0.31034482,1.9655173
STL_per_GP,2017 - 2018,Jimmy Butler,0.47448426,0.35,0.85411763,0.6039741,0.5627426,0.40677965,1.9661016
STL_per_GP,2001 - 2002,Doug Christie,0.45986393,0.3515625,0.8512397,0.34739098,0.514193,0.2962963,1.9753087
STL_per_GP,2005 - 2006,Shawn Marion,0.52454215,0.33103448,0.8087248,0.5420229,0.5391705,1.691358,1.9753087
STL_per_GP,2008 - 2009,Jason Kidd,0.4158576,0.40557274,0.81904763,0.25328296,0.45315486,0.4814815,1.9753087
STL_per_GP,2015 - 2016,Trevor Ariza,0.41559952,0.3707415,0.7826087,0.3585044,0.439763,0.32098764,1.9753087
STL_per_GP,2019 - 2020,Kris Dunn,0.44444445,0.25892857,0.7407407,0.2940249,0.43503937,0.33333334,1.9803921
STL_per_GP,1999 - 2000,Jason Kidd,0.4093567,0.33734939,0.82857144,0.3667304,0.48104265,0.41791046,2.0
STL_per_GP,1999 - 2000,Mookie Blaylock,0.390681,0.33554816,0.70526314,0.3356472,0.40145984,0.30136988,2.0
STL_per_GP,2000 - 2001,Metta World Peace,0.401227,0.29054055,0.75,0.38383412,0.46661302,0.59210527,2.0
STL_per_GP,2006 - 2007,Andre Iguodala,0.4470232,0.30967742,0.8203267,0.45270446,0.55568653,0.43421054,2.0
STL_per_GP,2006 - 2007,Gerald Wallace,0.5021008,0.325,0.6912752,0.49388328,0.5437788,0.9583333,2.0
STL_per_GP,2004 - 2005,Shawn Marion,0.47556245,0.33431086,0.83272725,0.49872854,0.50183725,1.4691358,2.0123458
STL_per_GP,2005 - 2006,Gilbert Arenas,0.4472422,0.36851853,0.81977475,0.69320095,0.5320918,0.3125,2.0125
STL_per_GP,2016 - 2017,John Wall,0.45087108,0.3272059,0.800759,0.636572,0.51835275,0.6282051,2.0128205
STL_per_GP,2017 - 2018,Eric Bledsoe,0.47320527,0.3472222,0.7949527,0.5655339,0.50720286,0.5675676,2.0135136
STL_per_GP,2018 - 2019,James Harden,0.44159245,0.36770427,0.8787879,0.98301184,0.5204216,0.74358976,2.025641
STL_per_GP,2016 - 2017,Draymond Green,0.41846153,0.3079848,0.7089202,0.31405562,0.44760212,1.3947369,2.0263157
STL_per_GP,2014 - 2015,Stephen Curry,0.48695004,0.44272447,0.91394657,0.7270779,0.5365749,0.2,2.0375
STL_per_GP,2015 - 2016,Russell Westbrook,0.45429364,0.29618767,0.8115183,0.6830333,0.5182358,0.25,2.0375
STL_per_GP,2017 - 2018,Paul George,0.42985076,0.40065682,0.8223844,0.5998132,0.49067795,0.49367088,2.0379746
STL_per_GP,2014 - 2015,Tony Allen,0.4945055,0.3448276,0.6269841,0.32712266,0.5147541,0.47619048,2.047619
STL_per_GP,2015 - 2016,Kyle Lowry,0.42737895,0.38756856,0.8105906,0.57311213,0.5017889,0.44155845,2.051948
STL_per_GP,2015 - 2016,Chris Paul,0.46229804,0.37082067,0.89634144,0.5974466,0.5256917,0.17567568,2.054054
STL_per_GP,1999 - 2000,Allen Iverson,0.4206578,0.34099618,0.7129032,0.6971609,0.4820199,0.071428575,2.057143
STL_per_GP,1999 - 2000,Darrell Armstrong,0.43252903,0.33995038,0.91093117,0.5135135,0.4782363,0.1097561,2.0609756
STL_per_GP,2012 - 2013,Monta Ellis,0.41573817,0.28658536,0.77272725,0.51261216,0.45837232,0.4390244,2.0609756
